post_title,post_name,post_parent,ID,post_content,post_excerpt,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,visibility,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,meta:total_sales,meta:_global_unique_id,wpml:language_code,wpml:original_product_id,wpml:original_product_sku,tax:product_brand,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,tax:giftcard-category,tax:translation_priority,attribute:pa_material,attribute_data:pa_material,attribute:pa_metal,attribute_data:pa_metal,attribute:pa_metal-purity,attribute_data:pa_metal-purity,attribute:pa_shape,attribute_data:pa_shape,attribute:pa_style,attribute_data:pa_style
"Diamond Earrings in 18K Gold",diamond-earrings-in-18k-gold-2,,30459,,,publish,,71,"2022-09-27 15:07:26",1,closed,E40337KY18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/E40337KY18DD001-1.jpg ! alt : diamond earrings in 18k yellow gold ! title : E40337KY18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-earrings-in-18k-gold-2/,0,,en,30459,E40337KY18DD001,,simple,,"Private Collection > Colour Crush|Private Collection > Earrings|Private Collection",,,,Optional,,,,,,,,,,
"Sapphire Diamond Necklace in 18K Gold",sapphire-diamond-necklace-in-18k-rose-gold-2,,30461,,,publish,,302,"2022-09-27 15:07:27",1,closed,P40328KP18SA001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/P40328KP18SA001-1.jpg ! alt : diamond necklace in rose gold ! title : P40328KP18SA001 ! desc :  ! caption : ",,https://eji.com.hk/product/sapphire-diamond-necklace-in-18k-rose-gold-2/,0,,en,30461,P40328KP18SA001,,simple,,"Private Collection > Colour Crush|Private Collection > Necklaces & Pendants|Private Collection",,,,Optional,,,,,,,,,,
"Sapphire Diamond Necklace in 18K Gold",sapphire-diamond-necklace-in-18k-rose-gold-8,,30462,,,publish,,303,"2022-09-27 15:07:27",1,closed,P40329KP18SR001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/P40329KP18SR001-1.jpg ! alt : diamond necklace in rose gold ! title : P40329KP18SR001 ! desc :  ! caption : ",,https://eji.com.hk/product/sapphire-diamond-necklace-in-18k-rose-gold-8/,0,,en,30462,P40329KP18SR001,,simple,,"Private Collection > Colour Crush|Private Collection > Necklaces & Pendants|Private Collection",,,,Optional,,,,,,,,,,
"Sapphire diamond necklace in 18k gold",sapphire-diamond-necklace-in-18k-gold-7,,30463,,,publish,,296,"2022-09-27 15:07:28",1,closed,P40330KY18SR001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/P40330KY18SR001.jpg ! alt :  ! title : P40330KY18SR001 ! desc :  ! caption : ",,https://eji.com.hk/product/sapphire-diamond-necklace-in-18k-gold-7/,0,,en,30463,P40330KY18SR001,,simple,,"Private Collection > Colour Crush|Private Collection > Necklaces & Pendants|Private Collection",,,,Optional,,,,,,,,,,
"Diamond Necklace in Two Tone 18K Gold",diamond-necklace-in-two-tone-18k-gold-7,,30464,,,publish,,165,"2022-09-27 15:07:29",1,closed,P40331GC18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/P40331GC18DD001-2.jpg ! alt :  ! title : P40331GC18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-necklace-in-two-tone-18k-gold-7/,0,,en,30464,P40331GC18DD001,,simple,,"Private Collection > Colour Crush|Private Collection > Necklaces & Pendants|Private Collection",,,,Optional,,,,,,,,,,
"Diamond Necklace in Two Tone 18K Gold",diamond-necklace-in-two-tone-18k-gold-8,,30465,,,publish,,166,"2022-09-27 15:07:29",1,closed,P40332GC18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/P40332GC18DD001-1.jpg ! alt : diamond necklace in rose gold ! title : P40332GC18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-necklace-in-two-tone-18k-gold-8/,0,,en,30465,P40332GC18DD001,,simple,,"Private Collection > Colour Crush|Private Collection > Necklaces & Pendants|Private Collection",,,,Optional,,,,,,,,,,
"Diamond necklace in two tone 18k gold",diamond-necklace-in-two-tone-18k-gold-10,,30466,,,publish,,167,"2022-09-27 15:07:29",1,closed,P40333GA18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/P40333GA18DD001.jpg ! alt :  ! title : P40333GA18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-necklace-in-two-tone-18k-gold-10/,0,,en,30466,P40333GA18DD001,,simple,,"Private Collection > Colour Crush|Private Collection > Necklaces & Pendants|Private Collection",,,,Optional,,,,,,,,,,
"Sapphire diamond necklace in 18k white gold",sapphire-diamond-necklace-in-18k-white-gold-9,,30467,,,publish,,304,"2022-09-27 15:07:30",1,closed,P40334GW18SA001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/P40334GW18SA001.jpg ! alt :  ! title : P40334GW18SA001 ! desc :  ! caption : ",,https://eji.com.hk/product/sapphire-diamond-necklace-in-18k-white-gold-9/,0,,en,30467,P40334GW18SA001,,simple,,"Private Collection > Colour Crush|Private Collection > Necklaces & Pendants|Private Collection",,,,Optional,,,,,,,,,,
"Sapphire diamond necklace in 18k rose gold",sapphire-diamond-necklace-in-18k-rose-gold-3,,30468,,,publish,,297,"2022-09-27 15:07:30",1,closed,P40336KP18SP001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/P40336KP18SP001.jpg ! alt :  ! title : P40336KP18SP001 ! desc :  ! caption : ",,https://eji.com.hk/product/sapphire-diamond-necklace-in-18k-rose-gold-3/,0,,en,30468,P40336KP18SP001,,simple,,"Private Collection > Colour Crush|Private Collection > Necklaces & Pendants|Private Collection",,,,Optional,,,,,,,,,,
"Diamond necklace in 18k gold",diamond-necklace-in-18k-gold-2,,30469,,,publish,,123,"2022-09-27 15:07:30",1,closed,P40338KY18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/P40338KY18DD001.jpg ! alt :  ! title : P40338KY18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-necklace-in-18k-gold-2/,0,,en,30469,P40338KY18DD001,,simple,,"Private Collection > Colour Crush|Private Collection > Necklaces & Pendants|Private Collection",,,,Optional,,,,,,,,,,
"Sapphire diamond necklace in 18k rose gold",sapphire-diamond-necklace-in-18k-rose-gold-4,,30470,,,publish,,298,"2022-09-27 15:07:30",1,closed,P40339KP18SP001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/P40339KP18SP001.jpg ! alt :  ! title : P40339KP18SP001 ! desc :  ! caption : ",,https://eji.com.hk/product/sapphire-diamond-necklace-in-18k-rose-gold-4/,0,,en,30470,P40339KP18SP001,,simple,,"Private Collection > Colour Crush|Private Collection > Necklaces & Pendants|Private Collection",,,,Optional,,,,,,,,,,
"Sapphire diamond ring in 18k rose gold",sapphire-diamond-ring-in-18k-rose-gold-5,,30473,,,publish,,321,"2022-09-27 15:07:32",1,closed,R40329KP18SR001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R40329KP18SR001.jpg ! alt :  ! title : R40329KP18SR001 ! desc :  ! caption : ",,https://eji.com.hk/product/sapphire-diamond-ring-in-18k-rose-gold-5/,0,,en,30473,R40329KP18SR001,,simple,,"Private Collection > Colour Crush|Private Collection|Private Collection > Rings",,,,Optional,,,,,,,,,,
"Diamond ring in two tone 18k gold",diamond-ring-in-two-tone-18k-gold-8,,30474,,,publish,,207,"2022-09-27 15:07:33",1,closed,R40331GC18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R40331GC18DD001-1.jpg ! alt :  ! title : R40331GC18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-ring-in-two-tone-18k-gold-8/,0,,en,30474,R40331GC18DD001,,simple,,"Private Collection > Colour Crush|Private Collection|Private Collection > Rings",,,,Optional,,,,,,,,,,
"Diamond ring in two tone 18k gold",diamond-ring-in-two-tone-18k-gold-6,,30475,,,publish,,208,"2022-09-27 15:07:33",1,closed,R40332GC18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R40332GC18DD001.jpg ! alt :  ! title : R40332GC18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-ring-in-two-tone-18k-gold-6/,0,,en,30475,R40332GC18DD001,,simple,,"Private Collection > Colour Crush|Private Collection|Private Collection > Rings",,,,Optional,,,,,,,,,,
"Sapphire diamond necklace in 18k rose gold",sapphire-diamond-necklace-in-18k-rose-gold-5,,30514,,,publish,,299,"2022-09-28 10:27:57",1,closed,P40340KP18SR001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/P40340KP18SR001.jpg ! alt :  ! title : P40340KP18SR001 ! desc :  ! caption : ",,https://eji.com.hk/product/sapphire-diamond-necklace-in-18k-rose-gold-5/,0,,en,30514,P40340KP18SR001,,simple,,"Private Collection > Colour Crush|Private Collection > Necklaces & Pendants|Private Collection",,,,Optional,,,,,,,,,,
"Sapphire diamond necklace in 18k white gold",sapphire-diamond-necklace-in-18k-white-gold-10,,30515,,,publish,,307,"2022-09-28 10:27:58",1,closed,P40376GW18SA001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/P40376GW18SA001.jpg ! alt :  ! title : P40376GW18SA001 ! desc :  ! caption : ",,https://eji.com.hk/product/sapphire-diamond-necklace-in-18k-white-gold-10/,0,,en,30515,P40376GW18SA001,,simple,,"Private Collection > Colour Crush|Private Collection > Necklaces & Pendants|Private Collection",,,,Optional,,,,,,,,,,
"Diamond Ring in 18K White Gold",diamond-ring-in-18k-white-gold-14,,30651,,,publish,,201,"2022-09-29 12:49:49",1,closed,RB34947,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/RB34947SVRCZ001a.jpg ! alt :  ! title : RB34947SVRCZ001a ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-ring-in-18k-white-gold-14/,0,,en,30651,RB34947,,simple,,"Private Collection > Classic|Private Collection|Private Collection > Rings",,,,Optional,,,,,,,,,,
"Diamond Necklace in 18K White Gold",diamond-necklace-in-18k-white-gold-14,,30654,,,publish,,150,"2022-09-29 12:52:46",1,closed,PA34948,,,no,no,,500,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/PA34948SVRCZ001A_SD.jpg ! alt :  ! title : PA34948SVRCZ001A_SD ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-necklace-in-18k-white-gold-14/,0,,en,30654,PA34948,,simple,,"Private Collection > Classic|Private Collection > Necklaces & Pendants|Private Collection",,,,Optional,,,,,,,,,,
"Diamond Necklace in 18K White Gold",diamond-necklace-in-18k-white-gold-29,,30656,,,publish,,151,"2022-10-21 09:58:59",1,closed,PB34948,,,no,no,,500,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/PB34948SVRCZ001.jpg ! alt :  ! title : PB34948SVRCZ001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-necklace-in-18k-white-gold-29/,0,,en,30656,PB34948,,simple,,"Private Collection > Classic|Private Collection > Necklaces & Pendants|Private Collection",,,,Optional,,,,,,,,,,
"Diamond Stud Earrings in 18K White Gold",diamond-earrings-in-18k-white-gold-22,,30657,,,publish,,90,"2022-09-29 12:57:53",1,closed,EA34949,,,no,no,,,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/EA34949SVRCZ001.jpg ! alt :  ! title : EA34949SVRCZ001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-earrings-in-18k-white-gold-22/,0,,en,30657,EA34949,,simple,,"Private Collection > Classic|Earrings > Diamond Earrings|Private Collection > Earrings|Private Collection",,,,Optional,,,,,,,,,,
"Diamond Earrings in 18K White Gold",diamond-earrings-in-18k-white-gold-11,,30658,,,publish,,91,"2022-09-29 14:47:50",1,closed,E40269GW18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/E40269GW18DD001.jpg ! alt :  ! title : E40269GW18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-earrings-in-18k-white-gold-11/,0,,en,30658,E40269GW18DD001,,simple,,"Earrings > Diamond Earrings|Private Collection > Drizzle|Private Collection > Earrings|Private Collection",,,,Optional,,,,,,,,,,
"Morganite diamond earrings in two tone 18k gold",,,30840,,,draft,,255,"2022-10-05 15:30:10",1,closed,E28599GC18MO001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://eji.com.hk/?post_type=product&p=30840,0,,en,30840,E28599GC18MO001,,simple,,"Private Collection > Earrings",,,,,,,,,,,,,,
"Sapphire Diamond Necklace in 18K Rose Gold",sapphire-diamond-necklace-in-18k-rose-gold-6,,30844,,,publish,,301,"2022-10-05 15:30:11",1,closed,P40375KP18SP001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/10/P40375KP18SP001.jpg ! alt :  ! title : P40375KP18SP001 ! desc :  ! caption : ",,https://eji.com.hk/product/sapphire-diamond-necklace-in-18k-rose-gold-6/,0,,en,30844,P40375KP18SP001,,simple,,"Private Collection > Colour Crush|Private Collection > Necklaces & Pendants|Private Collection",,,,Optional,,,,,,,,,,
"Sapphire Diamond Ring in 14K White Gold",sapphire-diamond-ring-in-14k-white-gold,,31262,,,publish,,314,"2022-10-21 12:10:06",1,closed,R25809KW14SA001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/10/R25809KW14SA001.jpg ! alt :  ! title : R25809KW14SA001 ! desc :  ! caption : ",,https://eji.com.hk/product/sapphire-diamond-ring-in-14k-white-gold/,0,,en,31262,R25809KW14SA001,,simple,,"Bridal & Engagement > Colourful Engagement Rings|Private Collection > Rings","colored bridal",,,,,,,,,,,,,
"Sapphire Diamond Ring in 14K White Gold",sapphire-diamond-ring-in-14k-white-gold-2,,31264,,,publish,,316,"2022-10-21 12:10:07",1,closed,R25815,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/10/R25815KW14SA001.jpg ! alt :  ! title : R25815KW14SA001 ! desc :  ! caption : ",,https://eji.com.hk/product/sapphire-diamond-ring-in-14k-white-gold-2/,0,,en,31264,R25815,,simple,,"Bridal & Engagement > Colourful Engagement Rings|Private Collection > Rings",,,,,,,,,,,,,,
"Sapphire diamond necklace in 18k white gold",__trashed,,31277,,,draft,,306,"2022-10-21 14:36:24",1,closed,N28402GW18SA001-1,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/N28402GW18SA001.jpg ! alt :  ! title : N28402GW18SA001 ! desc :  ! caption : ",,https://eji.com.hk/?post_type=product&p=31277,0,,en,31277,N28402GW18SA001-1,,simple,,"Private Collection > Drizzle|Private Collection > Necklaces & Pendants",,,,,,,,,,,,,,
"Sapphire diamond ring in 14k white gold",,,31374,,,draft,,318,"2022-10-27 14:03:49",1,closed,R26179KW14SA002,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://eji.com.hk/?post_type=product&p=31374,0,,en,31374,R26179KW14SA002,,simple,,"Bridal & Engagement > Colourful Engagement Rings|Private Collection > Rings",,,,,,,,,,,,,,
"Diamond Necklace in 18K White Gold",diamond-necklace-in-18k-white-gold-33,,32100,,,publish,,1,"2022-11-07 11:18:56",1,closed,P28520GW18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,30250,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/11/P28520GW18DD001.jpg ! alt :  ! title : P28520GW18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-necklace-in-18k-white-gold-33/,0,,en,32100,P28520GW18DD001,,simple,,"Private Collection > Classic|Private Collection > Necklaces & Pendants|Private Collection",,,,Optional,,,,,,,,,,
"Sapphire Diamond Ring in 18K White Gold",,,32108,,,draft,,329,"2022-11-07 12:08:40",1,closed,R28416GW18SA001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/08/R28416GW18SA001.jpg ! alt :  ! title : R28416GW18SA001 ! desc :  ! caption : ",,https://eji.com.hk/?post_type=product&p=32108,0,,en,32108,R28416GW18SA001,,simple,,"Private Collection > Colour Crush|Private Collection > Rings",,,,,,,,,,,,,,
"Trio Emerald Diamond Ring in 18K White Gold",trio-emerald-diamond-ring-in-18k-gold,,39906,,,draft,,0,"2023-04-03 10:43:59",1,closed,R28621,,,no,no,,50000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://eji.com.hk/?post_type=product&p=39906,0,,en,39906,R28621,,simple,,"Classic High Jewellery|Private Collection|Private Collection > Rings|Classic High Jewellery > Rings",Emeralds,,,Optional,,,,,,,,,,
"Emerald Diamond Earrings in 18K Gold",emerald-diamond-earrings-in-18k-gold,,39924,,,draft,,0,"2023-04-03 10:48:30",1,closed,E28621,,,no,no,,50000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://eji.com.hk/?post_type=product&p=39924,0,,en,39924,E28621,,simple,,"Classic High Jewellery|Private Collection > Earrings|Classic High Jewellery > Earrings|Private Collection",Emeralds,,,Optional,,,,,,,,,,
"Pear Sapphire Diamond Pendant in 18K White Gold",pear-sapphire-diamond-pendant-in-18k-white-gold,,42800,,"GRS-certified Sapphire Royal Blue",publish,,0,"2023-07-07 16:33:14",1,closed,P28604,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,42802|42805,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2023/07/P28604GW18SA001-resized.jpg ! alt : Bespoke Jewellery Creative Design Wholesaler Manufacturer ! title : P28604 ! desc :  ! caption : ",,https://eji.com.hk/product/pear-sapphire-diamond-pendant-in-18k-white-gold/,0,,en,42800,P28604,,simple,,"Classic High Jewellery|Private Collection > Necklaces & Pendants|Classic High Jewellery > Necklaces & Pendants|Private Collection",GRS,,,Optional,,,,,,,,,,
"Pear Sapphire Diamond Earrings in 18K White Gold",pear-sapphire-diamond-earrings-in-18k-white-gold,,42802,,"GRS-certified Sapphire Royal Blue",publish,,0,"2023-07-07 16:35:25",1,closed,E28604,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,42800|42805,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2023/07/E28604GW18DD001-resized.jpg ! alt : Bespoke Jewellery Creative Design Wholesaler Manufacturer ! title : E28604 ! desc :  ! caption : ",,https://eji.com.hk/product/pear-sapphire-diamond-earrings-in-18k-white-gold/,0,,en,42802,E28604,,simple,,"Classic High Jewellery|Private Collection > Earrings|Classic High Jewellery > Earrings|Private Collection",GRS,,,Optional,,,,,,,,,,
"Trio Pear Sapphire Diamond Ring in 18K White Gold",trio-pear-sapphire-diamond-ring-in-18k-white-gold,,42805,,"Center stone: GRS-certified Sapphire Royal Blue

Side Stones: GIA-certified Diamonds VS1 D Grade",publish,,0,"2023-07-07 16:41:28",1,closed,R28604,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,42802|42800,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2023/07/R28604-resized.jpg ! alt : Bespoke Jewellery Creative Design Wholesaler Manufacturer ! title : R28604 ! desc :  ! caption : ",,https://eji.com.hk/product/trio-pear-sapphire-diamond-ring-in-18k-white-gold/,0,,en,42805,R28604,,simple,,"Classic High Jewellery|Private Collection|Private Collection > Rings|Classic High Jewellery > Rings",GIA|GRS,,,Optional,,,,,,,,,,
"Oval Ruby Diamond Pendant in Two Tone 18K Gold",oval-ruby-diamond-pendant-in-two-tone-18k-gold,,42807,,"GRS-certified Ruby Pigeon Blood",publish,,0,"2023-07-07 16:46:05",1,closed,P28605,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,42810|42812,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2023/07/P28605GA18RB001-resized.jpg ! alt : Bespoke Jewellery Creative Design Wholesaler Manufacturer ! title : P28605 ! desc :  ! caption : ",,https://eji.com.hk/product/oval-ruby-diamond-pendant-in-two-tone-18k-gold/,0,,en,42807,P28605,,simple,,"Classic High Jewellery|Private Collection > Necklaces & Pendants|Classic High Jewellery > Necklaces & Pendants|Private Collection",GRS,,,Optional,,,,,,,,,,
"Oval Ruby Diamond Earrings in Two Tone 18K Gold",oval-ruby-diamond-earrings-in-two-tone-18k-gold,,42810,,"GRS-certified Ruby Pigeon Blood",publish,,0,"2023-07-07 17:02:41",1,closed,E28605,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,42807|42812,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2023/07/E28605GA18RB001-resized.jpg ! alt : Bespoke Jewellery Creative Design Wholesaler Manufacturer ! title : E28605 ! desc :  ! caption : ",,https://eji.com.hk/product/oval-ruby-diamond-earrings-in-two-tone-18k-gold/,0,,en,42810,E28605,,simple,,"Classic High Jewellery|Private Collection > Earrings|Classic High Jewellery > Earrings|Private Collection",GRS,,,Optional,,,,,,,,,,
"Trio Oval Ruby Diamond Ring in Two Tone 18K Gold",trio-oval-ruby-diamond-ring-in-two-tone-18k-gold,,42812,,"Center Stone: GRS-certified Ruby Pigeon Blood

Side Stones: GIA-certified Diamonds VVS1 E Grade",publish,,0,"2023-07-07 17:06:30",1,closed,R28605,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,42810|42807,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2023/07/R28605-resized.jpg ! alt : Bespoke Jewellery Creative Design Wholesaler Manufacturer ! title : R28605 ! desc :  ! caption : ",,https://eji.com.hk/product/trio-oval-ruby-diamond-ring-in-two-tone-18k-gold/,0,,en,42812,R28605,,simple,,"Classic High Jewellery|Private Collection|Private Collection > Rings|Classic High Jewellery > Rings",GRS,,,Optional,,,,,,,,,,
"Double Stone Asscher Diamond Split Ring in 18K White Gold",double-stone-asscher-diamond-split-ring-in-18k-white-gold,,42814,,"<span style=""letter-spacing: 0px;"">GIA-certified VVS2 F Grade</span>",publish,,0,"2023-07-10 09:55:19",1,closed,R28606,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2023/07/R28606-修理-resized.jpg ! alt : Bespoke Jewellery Creative Design Wholesaler Manufacturer ! title : R28606 ! desc :  ! caption : ",,https://eji.com.hk/product/double-stone-asscher-diamond-split-ring-in-18k-white-gold/,0,,en,42814,R28606,,simple,,"Classic High Jewellery|Private Collection|Private Collection > Rings|Classic High Jewellery > Rings",GIA,,,Optional,,,,,,,,,,
"Double Stone Baguette Diamond Split Ring in 18K White Gold",double-stone-baguette-diamond-split-ring-in-18k-white-gold,,42817,,"<span style=""letter-spacing: 0px;"">GIA-certified VVS2 F Grade</span>",publish,,0,"2023-07-10 10:24:20",1,closed,R28607,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2023/07/R28607-修理-resized.jpg ! alt : Bespoke Jewellery Creative Design Wholesaler Manufacturer ! title : R28607 ! desc :  ! caption :  | https://eji.com.hk/wp-content/uploads/2023/07/R28607A-修理-resized.jpg ! alt : Bespoke Jewellery Creative Design Wholesaler Manufacturer ! title : R28607A ! desc :  ! caption : ",,https://eji.com.hk/product/double-stone-baguette-diamond-split-ring-in-18k-white-gold/,0,,en,42817,R28607,,simple,,"Classic High Jewellery|Private Collection|Private Collection > Rings|Classic High Jewellery > Rings",GIA,,,Optional,,,,,,,,,,
"Double Stone Pear Diamond Split Ring in 18K White Gold",double-stone-pear-diamond-split-ring-in-18k-white-gold,,42820,,"<span style=""letter-spacing: 0px;"">GIA-certified VVS2 F Grade</span>",publish,,0,"2023-07-10 10:27:54",1,closed,R28608,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2023/07/R28608A-修理-resized.jpg ! alt : Bespoke Jewellery Creative Design Wholesaler Manufacturer ! title : R28608A ! desc :  ! caption :  | https://eji.com.hk/wp-content/uploads/2023/07/R28608-修理-resized.jpg ! alt : Bespoke Jewellery Creative Design Wholesaler Manufacturer ! title : R28608 ! desc :  ! caption : ",,https://eji.com.hk/product/double-stone-pear-diamond-split-ring-in-18k-white-gold/,0,,en,42820,R28608,,simple,,"Classic High Jewellery|Private Collection|Private Collection > Rings|Classic High Jewellery > Rings",GIA,,,Optional,,,,,,,,,,
"Double Stone Pear Diamond Split Ring in 18K White Gold",double-stone-pear-diamond-split-ring-in-18k-white-gold-2,,42823,,"<span style=""letter-spacing: 0px;"">GIA-certified VVS2 D Grade</span>",publish,,0,"2023-07-10 10:32:59",1,closed,R28609,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2023/07/R28609-修理-resized.jpg ! alt : Bespoke Jewellery Creative Design Wholesaler Manufacturer ! title : R28609 ! desc :  ! caption :  | https://eji.com.hk/wp-content/uploads/2023/07/R28609A-修理-resized.jpg ! alt : Bespoke Jewellery Creative Design Wholesaler Manufacturer ! title : R28609A ! desc :  ! caption : ",,https://eji.com.hk/product/double-stone-pear-diamond-split-ring-in-18k-white-gold-2/,0,,en,42823,R28609,,simple,,"Classic High Jewellery|Private Collection|Private Collection > Rings|Classic High Jewellery > Rings",GIA,,,Optional,,,,,,,,,,
